14/10/2024,2-quesos rallados,Comida,1.68,Ingresos
14/10/2024,Healdos chocolate negro,Dulces,2.7,Ingresos
14/10/2024,Atun,Comida,5.3,Ingresos
14/10/2024,Queso iberico,Merienda,5.42,Ingresos
14/10/2024,Tomate frito,Comida,2.7,Ingresos
14/10/2024,Cebolleta,Comida,1.32,Ingresos
14/10/2024,Ghocchis,Comida,3.15,Ingresos
14/10/2024,Mayonesa,Comida,2.65,Ingresos
14/10/2024,Nueces,Merienda,2.2,Ingresos
14/10/2024,Chorizo iberico,Comida,2.65,Ingresos
14/10/2024,Cintas bacon,Comida,2.2,Ingresos
14/10/2024,Fuet,Merienda,2.57,Ingresos
14/10/2024,Champinones,Comida,1.98,Ingresos
14/10/2024,7up,Caprichos,1.59,Ingresos
14/10/2024,Pizza jamon y queso,Comida,2.5,Ingresos
14/10/2024,Hamburguesas,Comida,7.7,Ingresos
14/10/2024,Sal yodada,Comida,0.35,Ingresos
14/10/2024,Pimiento,Comida,0.4,Ingresos
15/10/2024,Limpiaparabrisas,Hogar,25,Ingresos
17/10/2024,BP Galapagar,Gasolina,43.76,Ingresos
18/10/2024,Sidreria Mendiola,Viajes,34.55,Ahorros
18/10/2024,Hotel Arts-Gasteiz,Viajes,55,Ahorros
18/10/2024,Marca Messi,Viajes,1.2,Ahorros
18/10/2024,Bar Deportivo Alaves,Viajes,20,Ahorros
18/10/2024,Zona Azul ,Viajes,7.57,Ahorros
18/10/2024,Bar Mendizorrotza,Viajes,2.2,Ahorros
19/10/2024,Peaje Vitoria-Bilabo,Viajes,6.5,Ahorros
19/10/2024,Covent garden,Viajes,12.1,Ahorros
19/10/2024,Bocata lomo-queso,Viajes,4.5,Ahorros
19/10/2024,7up,Viajes,1,Ahorros
19/10/2024,Coca cola Getxo,Viajes,2.6,Ahorros
19/10/2024,Callos,Viajes,18,Ahorros
19/10/2024,Repsol Bilbao,Viajes,47.67,Ahorros
19/10/2024,Peaje Bilbao-Logrono,Viajes,11.75,Ahorros
19/10/2024,BP Galapagar,Viajes,27,Ahorros
20/10/2024,Alfombrilla,Hogar,1.69,Ingresos
21/10/2024,Papel higienico,Hogar,4.6,Ingresos
21/10/2024,Papel cocina,Hogar,2.25,Ingresos
